ID	Elev	Demand	Pattern
JUNCTION-6476	66.702608999999995	1.244780	PATTERN-1	
JUNCTION-6477	65.0	0	PATTERN-1	
JUNCTION-6478	77.432280000000006	1.086620	PATTERN-1	
JUNCTION-6479	74.326138	0.671530	PATTERN-1	
JUNCTION-6480	74.24691	0	PATTERN-1	
JUNCTION-6481	74.192678999999998	0.476280	PATTERN-1	
JUNCTION-6482	74.254513000000003	0.991190	PATTERN-1	
JUNCTION-6483	64.581682000000001	1.146590	PATTERN-1	
JUNCTION-6484	59.785876000000002	0	PATTERN-1	
JUNCTION-6485	55.0	2.168310	PATTERN-1	
JUNCTION-6486	53.359772	0.560840	PATTERN-1	
JUNCTION-6487	71.997665999999995	0	PATTERN-1	
JUNCTION-6488	65.748902000000001	0.729890	PATTERN-1	
JUNCTION-6489	72.988731000000001	1.902140	PATTERN-1	
JUNCTION-6490	60.371633000000003	0.528800	PATTERN-1	
JUNCTION-6491	73.799999999999997	0.574710	PATTERN-1	
JUNCTION-6492	82.523452000000006	0.466620	PATTERN-1	
JUNCTION-6493	70.159158000000005	3.234150	PATTERN-1	
JUNCTION-6494	84.976861	3.164690	PATTERN-1	
JUNCTION-6495	83.879551000000006	1.617940	PATTERN-1	
JUNCTION-6496	50.796545999999999	1.758760	PATTERN-1	
JUNCTION-6497	80.570812000000004	0.349580	PATTERN-1	
JUNCTION-6498	82.5	0.222950	PATTERN-1	
JUNCTION-6499	79.901622000000003	0.666540	PATTERN-1	
JUNCTION-6500	84.601602	0.929550	PATTERN-1	
JUNCTION-6501	81.245929000000004	0.298430	PATTERN-1	
JUNCTION-6502	86.419218000000001	0.302690	PATTERN-1	
JUNCTION-6503	68.774805000000001	1.289260	PATTERN-1	
JUNCTION-6504	75.970952999999994	3.205670	PATTERN-1	
JUNCTION-6505	63.464215000000003	1.004800	PATTERN-1	
JUNCTION-6506	85.0	2.532210	PATTERN-1	
JUNCTION-6507	47.627637	1.229010	PATTERN-1	
JUNCTION-6508	65.982850999999997	0.119730	PATTERN-1	
JUNCTION-6509	65.812160000000006	0.267560	PATTERN-1	
JUNCTION-6510	68.002725999999996	1.214460	PATTERN-1	
JUNCTION-6511	63.451844000000001	0.098180	PATTERN-1	
JUNCTION-6512	63.189135999999998	0.433790	PATTERN-1	
JUNCTION-6513	70.0	3.202050	PATTERN-1	
JUNCTION-6514	72.788724999999999	8.184110	PATTERN-1	
JUNCTION-6515	69.350418000000005	3.763160	PATTERN-1	
JUNCTION-6516	70.0	4.687470	PATTERN-1	
JUNCTION-6517	69.425076000000004	15.459690	PATTERN-1	
JUNCTION-6518	47.471108999999998	0.116190	PATTERN-1	
JUNCTION-6519	72.204391000000001	0	PATTERN-1	
JUNCTION-6520	72.274244999999993	0.346230	PATTERN-1	
JUNCTION-6521	62.085129000000002	0	PATTERN-1	
JUNCTION-6522	46.617350000000002	0	PATTERN-1	
JUNCTION-6523	45.0	0	PATTERN-1	
JUNCTION-6524	52.5	0.367520	PATTERN-1	
JUNCTION-6525	46.029546000000003	0.750660	PATTERN-1	
JUNCTION-6526	50.252322999999997	1.510580	PATTERN-1	
JUNCTION-6527	50.0	1.834760	PATTERN-1	
JUNCTION-6528	52.458710000000004	0.424760	PATTERN-1	
JUNCTION-6529	45.424542000000002	1.680380	PATTERN-1	
JUNCTION-6530	52.926681000000002	1.561170	PATTERN-1	
JUNCTION-6531	52.504007000000001	2.323000	PATTERN-1	
JUNCTION-6532	53.443154999999997	1.225690	PATTERN-1	
JUNCTION-6533	55.903798000000002	1.756520	PATTERN-1	
JUNCTION-6534	62.089288000000003	2.836960	PATTERN-1	
JUNCTION-6535	60.0	4.499890	PATTERN-1	
JUNCTION-6536	57.603946999999998	1.648940	PATTERN-1	
JUNCTION-6537	54.399999999999999	1.216840	PATTERN-1	
JUNCTION-6538	58.7712	0.597560	PATTERN-1	
JUNCTION-6539	47.5	2.926300	PATTERN-1	
JUNCTION-6540	67.628119999999996	9.805620	PATTERN-1	
JUNCTION-6541	47.410260000000001	0.881080	PATTERN-1	
JUNCTION-6542	70.0	17.716970	PATTERN-1	
JUNCTION-6543	75.0	3.255750	PATTERN-1	
JUNCTION-6544	82.674419999999998	2.909580	PATTERN-1	
JUNCTION-6545	80.601844	2.639790	PATTERN-1	
JUNCTION-6546	98.149099000000007	1.097480	PATTERN-1	
JUNCTION-6547	103.250936	5.303080	PATTERN-1	
JUNCTION-6548	104.754384	4.794230	PATTERN-1	
JUNCTION-6549	95.155034999999998	0.500330	PATTERN-1	
JUNCTION-6550	95.782874000000007	1.348140	PATTERN-1	
JUNCTION-6551	97.941633999999993	0.322940	PATTERN-1	
JUNCTION-6552	48.153222	0.804950	PATTERN-1	
JUNCTION-6553	103.551304	10.340290	PATTERN-1	
JUNCTION-6554	100.0	9.692390	PATTERN-1	
JUNCTION-6555	54.864350999999999	1.177960	PATTERN-1	
JUNCTION-6556	51.860553000000003	4.306360	PATTERN-1	
JUNCTION-6557	58.727080000000001	3.457160	PATTERN-1	
JUNCTION-6558	67.68647	5.479740	PATTERN-1	
JUNCTION-6559	70.0	2.754430	PATTERN-1	
JUNCTION-6560	70.0	1.071290	PATTERN-1	
JUNCTION-6561	67.814611999999997	3.032620	PATTERN-1	
JUNCTION-6562	70.0	2.960040	PATTERN-1	
JUNCTION-6563	47.399169999999998	2.797520	PATTERN-1	
JUNCTION-6564	56.095956999999999	3.024540	PATTERN-1	
JUNCTION-6565	61.186284999999998	0.667460	PATTERN-1	
JUNCTION-6566	85.318365999999997	3.798360	PATTERN-1	
JUNCTION-6567	90.0	5.009850	PATTERN-1	
JUNCTION-6568	90.0	5.635030	PATTERN-1	
JUNCTION-6569	70.0	3.500880	PATTERN-1	
JUNCTION-6570	80.0	2.256360	PATTERN-1	
JUNCTION-6571	100.0	2.560500	PATTERN-1	
JUNCTION-6572	104.66422300000001	4.728520	PATTERN-1	
JUNCTION-6573	87.637574000000001	1.172800	PATTERN-1	
JUNCTION-6574	50.182926999999999	0	PATTERN-1	
JUNCTION-6575	94.441650999999993	1.298860	PATTERN-1	
JUNCTION-6576	97.490669999999994	2.868100	PATTERN-1	
JUNCTION-6577	105.0	1.913710	PATTERN-1	
JUNCTION-6578	59.672013999999997	1.851520	PATTERN-1	
JUNCTION-6579	67.660182000000006	1.705230	PATTERN-1	
JUNCTION-6580	54.994517000000002	0.695550	PATTERN-1	
JUNCTION-6581	48.947012999999998	0	PATTERN-1	
JUNCTION-6582	60.098605999999997	1.557980	PATTERN-1	
JUNCTION-6583	77.259161000000006	1.937640	PATTERN-1	
JUNCTION-6584	63.527928000000003	1.722270	PATTERN-1	
JUNCTION-6585	52.5	0	PATTERN-1	
JUNCTION-6586	67.194596000000004	1.636960	PATTERN-1	
JUNCTION-6587	79.679373999999996	2.137050	PATTERN-1	
JUNCTION-6588	90.689368000000002	3.717720	PATTERN-1	
JUNCTION-6589	76.129047	1.563100	PATTERN-1	
JUNCTION-6590	87.078546000000003	3.163450	PATTERN-1	
JUNCTION-6591	96.603039999999993	0.501170	PATTERN-1	
JUNCTION-6592	87.733824999999996	2.497940	PATTERN-1	
JUNCTION-6593	87.318262000000004	1.326340	PATTERN-1	
JUNCTION-6594	51.384174999999999	0.611240	PATTERN-1	
JUNCTION-6595	95.840035999999998	0.969310	PATTERN-1	
JUNCTION-6596	65.779065000000003	0	PATTERN-1	
JUNCTION-6597	93.690038000000001	4.035100	PATTERN-1	
JUNCTION-6598	95.0	6.034580	PATTERN-1	
JUNCTION-6599	100.0	3.299500	PATTERN-1	
JUNCTION-6600	54.901167000000001	3.677340	PATTERN-1	
JUNCTION-6601	54.589815000000002	1.886760	PATTERN-1	
JUNCTION-6602	61.146925000000003	1.382190	PATTERN-1	
JUNCTION-6603	60.673119	3.197510	PATTERN-1	
JUNCTION-6604	60.552070999999998	0.610860	PATTERN-1	
JUNCTION-6605	60.917560999999999	1.343110	PATTERN-1	
JUNCTION-6606	63.510188999999997	2.934380	PATTERN-1	
JUNCTION-6607	83.570453999999998	0.279860	PATTERN-1	
JUNCTION-6608	65.852320000000006	0.780370	PATTERN-1	
JUNCTION-6609	65.0	0.558800	PATTERN-1	
JUNCTION-6610	65.0	0.505410	PATTERN-1	
JUNCTION-6611	65.0	0.249740	PATTERN-1	
JUNCTION-6612	62.627310000000001	1.159080	PATTERN-1	
JUNCTION-6613	65.0	0.175230	PATTERN-1	
JUNCTION-6614	65.0	1.790760	PATTERN-1	
JUNCTION-6615	65.0	0	PATTERN-1	
JUNCTION-6616	65.0	2.486150	PATTERN-1	
JUNCTION-6617	68.300473999999994	3.137970	PATTERN-1	
JUNCTION-6618	87.242811000000003	0.460420	PATTERN-1	
JUNCTION-6619	60.866186999999996	0.534350	PATTERN-1	
JUNCTION-6620	60.0	2.350800	PATTERN-1	
JUNCTION-6621	60.0	1.321440	PATTERN-1	
JUNCTION-6622	65.0	2.041410	PATTERN-1	
JUNCTION-6623	65.0	1.392270	PATTERN-1	
JUNCTION-6624	65.0	0.697600	PATTERN-1	
JUNCTION-6625	65.0	1.784510	PATTERN-1	
JUNCTION-6626	65.0	1.168010	PATTERN-1	
JUNCTION-6627	65.0	1.449860	PATTERN-1	
JUNCTION-6628	65.0	2.764590	PATTERN-1	
JUNCTION-6629	82.634172000000007	0	PATTERN-1	
JUNCTION-6630	57.855961000000001	0.511960	PATTERN-1	
JUNCTION-6631	54.062637000000002	1.950880	PATTERN-1	
JUNCTION-6632	52.696809000000002	2.149170	PATTERN-1	
JUNCTION-6633	57.440058000000001	0.045090	PATTERN-1	
JUNCTION-6634	47.837586000000002	0	PATTERN-1	
JUNCTION-6635	62.797445000000003	4.490410	PATTERN-1	
JUNCTION-6636	60.0	1.155740	PATTERN-1	
JUNCTION-6637	25.0	0	PATTERN-1	
JUNCTION-6638	63.451335	1.025470	PATTERN-1	
JUNCTION-6639	62.941830000000003	0.703690	PATTERN-1	
JUNCTION-6640	83.216515000000001	0.655400	PATTERN-1	
JUNCTION-6641	64.716801000000004	2.217590	PATTERN-1	
JUNCTION-6642	61.147087999999997	2.069770	PATTERN-1	
JUNCTION-6643	62.833638000000001	0.221850	PATTERN-1	
JUNCTION-6644	67.169454999999999	4.136940	PATTERN-1	
JUNCTION-6645	70.615616000000003	3.560660	PATTERN-1	
JUNCTION-6646	70.28416	2.953090	PATTERN-1	
JUNCTION-6647	73.028115999999997	0.910160	PATTERN-1	
JUNCTION-6648	72.243932999999998	0.641680	PATTERN-1	
JUNCTION-6649	70.0	0.191480	PATTERN-1	
JUNCTION-6650	69.989464999999996	0.947910	PATTERN-1	
JUNCTION-6651	69.187698999999995	0.718080	PATTERN-1	
JUNCTION-6652	58.513005	0.052060	PATTERN-1	
JUNCTION-6653	50.0	5.211860	PATTERN-1	
JUNCTION-6654	50.0	5.354940	PATTERN-1	
JUNCTION-6655	50.0	5.173740	PATTERN-1	
JUNCTION-6656	50.0	3.332820	PATTERN-1	
JUNCTION-6657	53.292704999999998	0	PATTERN-1	
JUNCTION-6658	51.814605999999998	0	PATTERN-1	
JUNCTION-6659	53.546965999999998	0.154730	PATTERN-1	
JUNCTION-6660	67.5	0	PATTERN-1	
JUNCTION-6661	87.226890999999995	2.277200	PATTERN-1	
JUNCTION-6662	85.0	1.655800	PATTERN-1	
JUNCTION-6663	82.296863999999999	0.267800	PATTERN-1	
JUNCTION-6664	85.0	6.378980	PATTERN-1	
JUNCTION-6665	85.0	25.998580	PATTERN-1	
JUNCTION-6666	48.880775999999997	4.849130	PATTERN-1	
JUNCTION-6667	44.709459000000003	3.203140	PATTERN-1	
JUNCTION-6668	53.050707000000003	6.454870	PATTERN-1	
JUNCTION-6669	46.750371999999999	4.553970	PATTERN-1	
JUNCTION-6670	48.983890000000002	5.173990	PATTERN-1	
JUNCTION-6671	46.661189999999998	1.460050	PATTERN-1	
JUNCTION-6672	47.679488999999997	1.841150	PATTERN-1	
JUNCTION-6673	50.0	2.137550	PATTERN-1	
JUNCTION-6674	79.226876000000004	0.538910	PATTERN-1	
JUNCTION-6675	45.0	3.385040	PATTERN-1	
JUNCTION-6676	44.887948000000002	2.542860	PATTERN-1	
JUNCTION-6677	50.0	2.863650	PATTERN-1	
JUNCTION-6678	45.322133000000001	1.276730	PATTERN-1	
JUNCTION-6679	45.299055000000003	0.129400	PATTERN-1	
JUNCTION-6680	45.0	0.641030	PATTERN-1	
JUNCTION-6681	45.996341000000001	0.384500	PATTERN-1	
JUNCTION-6682	44.662849000000001	0.574680	PATTERN-1	
JUNCTION-6683	40.0	3.443080	PATTERN-1	
JUNCTION-6684	60.0	7.210430	PATTERN-1	
JUNCTION-6685	52.162891000000002	0.970800	PATTERN-1	
JUNCTION-6686	60.0	2.600990	PATTERN-1	
JUNCTION-6687	60.0	1.834320	PATTERN-1	
JUNCTION-6688	60.0	5.595890	PATTERN-1	
JUNCTION-6689	55.800753	1.336130	PATTERN-1	
JUNCTION-6690	55.644796999999997	0.980510	PATTERN-1	
JUNCTION-6691	55.166569000000003	3.732090	PATTERN-1	
JUNCTION-6692	58.774811999999997	1.723930	PATTERN-1	
JUNCTION-6693	61.650396999999998	5.368770	PATTERN-1	
JUNCTION-6694	82.5	2.996140	PATTERN-1	
JUNCTION-6695	82.5	3.677230	PATTERN-1	
JUNCTION-6696	55.0	1.491210	PATTERN-1	
JUNCTION-6697	61.923814999999998	2.137600	PATTERN-1	
JUNCTION-6698	63.280363999999999	2.044540	PATTERN-1	
JUNCTION-6699	47.400461999999997	2.574090	PATTERN-1	
JUNCTION-6700	50.554465	4.289900	PATTERN-1	
JUNCTION-6701	65.0	4.194370	PATTERN-1	
JUNCTION-6702	82.065033	2.749590	PATTERN-1	
JUNCTION-6703	44.731293999999998	2.648010	PATTERN-1	
JUNCTION-6704	28.892835000000002	2.171680	PATTERN-1	
JUNCTION-6705	27.326933	0.989490	PATTERN-1	
JUNCTION-6706	32.186869000000002	0	PATTERN-1	
JUNCTION-6707	55.0	0.531260	PATTERN-1	
JUNCTION-6708	28.410554999999999	1.438690	PATTERN-1	
JUNCTION-6709	44.784007000000003	4.134270	PATTERN-1	
JUNCTION-6710	40.0	2.651540	PATTERN-1	
JUNCTION-6711	67.757193000000001	0.779550	PATTERN-1	
JUNCTION-6712	64.510510999999994	1.499930	PATTERN-1	
JUNCTION-6713	61.509469000000003	3.327500	PATTERN-1	
JUNCTION-6714	58.834201	1.044050	PATTERN-1	
JUNCTION-6715	62.781992000000002	0	PATTERN-1	
JUNCTION-6716	56.580573999999999	2.716750	PATTERN-1	
JUNCTION-6717	40.0	2.289680	PATTERN-1	
JUNCTION-6718	69.767353999999997	1.211460	PATTERN-1	
JUNCTION-6719	37.763226000000003	2.290260	PATTERN-1	
JUNCTION-6720	53.988802	4.134120	PATTERN-1	
JUNCTION-6721	44.374637	2.218670	PATTERN-1	
JUNCTION-6722	52.945117000000003	2.983720	PATTERN-1	
JUNCTION-6723	52.316609	1.957290	PATTERN-1	
JUNCTION-6724	50.0	0	PATTERN-1	
JUNCTION-6725	60.0	8.065600	PATTERN-1	
JUNCTION-6726	80.017728000000005	1.242950	PATTERN-1	
JUNCTION-6727	80.0	3.005190	PATTERN-1	
JUNCTION-6728	90.211529999999996	4.880090	PATTERN-1	
JUNCTION-6729	66.009151000000003	2.679010	PATTERN-1	
JUNCTION-6730	85.677818000000002	0	PATTERN-1	
JUNCTION-6731	95.0	2.265670	PATTERN-1	
JUNCTION-6732	95.0	5.596190	PATTERN-1	
JUNCTION-6733	95.0	2.032460	PATTERN-1	
JUNCTION-6734	96.663437000000002	1.365570	PATTERN-1	
JUNCTION-6735	90.0	4.732560	PATTERN-1	
JUNCTION-6736	90.030826000000005	3.084760	PATTERN-1	
JUNCTION-6737	90.0	1.987440	PATTERN-1	
JUNCTION-6738	87.969802000000001	2.347660	PATTERN-1	
JUNCTION-6739	88.89179	1.242260	PATTERN-1	
JUNCTION-6740	64.092404999999999	1.982280	PATTERN-1	
JUNCTION-6741	94.687991999999994	0.869980	PATTERN-1	
JUNCTION-6742	86.333408000000006	0.493420	PATTERN-1	
JUNCTION-6743	56.554586999999998	0	PATTERN-1	
JUNCTION-6744	56.508288	0.611120	PATTERN-1	
JUNCTION-6745	90.0	0	PATTERN-1	
JUNCTION-6746	94.755510000000001	0	PATTERN-1	
JUNCTION-6747	85.016801000000001	0.628710	PATTERN-1	
JUNCTION-6748	80.0	0.186040	PATTERN-1	
JUNCTION-6749	80.0	0.159960	PATTERN-1	
JUNCTION-6750	92.239491999999998	1.289300	PATTERN-1	
JUNCTION-6751	64.263102000000003	0.799060	PATTERN-1	
JUNCTION-6752	88.054640000000006	2.575650	PATTERN-1	
JUNCTION-6753	92.645045999999994	1.082670	PATTERN-1	
JUNCTION-6754	89.618466999999995	0.983610	PATTERN-1	
JUNCTION-6755	88.288760999999994	0.247960	PATTERN-1	
JUNCTION-6756	89.939640999999995	0.745190	PATTERN-1	
JUNCTION-6757	88.974254000000002	3.824760	PATTERN-1	
JUNCTION-6758	85.369163	2.983180	PATTERN-1	
JUNCTION-6759	69.251011000000005	2.244600	PATTERN-1	
JUNCTION-6760	66.768766999999997	2.197600	PATTERN-1	
JUNCTION-6761	94.624911999999995	0.107910	PATTERN-1	
JUNCTION-6762	66.213749000000007	2.843780	PATTERN-1	
JUNCTION-6763	62.211136000000003	1.245800	PATTERN-1	
JUNCTION-6764	83.584022000000004	1.435890	PATTERN-1	
JUNCTION-6765	74.289281000000003	2.993020	PATTERN-1	
JUNCTION-6766	95.517549000000002	0.468010	PATTERN-1	
JUNCTION-6767	92.239103	0.866420	PATTERN-1	
JUNCTION-6768	79.757068000000004	3.559610	PATTERN-1	
JUNCTION-6769	79.659330999999995	2.549730	PATTERN-1	
JUNCTION-6770	82.342608999999996	1.905420	PATTERN-1	
JUNCTION-6771	80.0	1.277060	PATTERN-1	
JUNCTION-6772	74.784103999999999	2.327050	PATTERN-1	
JUNCTION-6773	80.0	0.842770	PATTERN-1	
JUNCTION-6774	58.604712999999997	0.651100	PATTERN-1	
JUNCTION-6775	74.610860000000002	3.222380	PATTERN-1	
JUNCTION-6776	85.374204000000006	1.572880	PATTERN-1	
JUNCTION-6777	82.862262000000001	2.673890	PATTERN-1	
JUNCTION-6778	89.248535000000004	0.660410	PATTERN-1	
JUNCTION-6779	80.0	0.969880	PATTERN-1	
JUNCTION-6780	86.120480000000001	0.908970	PATTERN-1	
JUNCTION-6781	82.576104999999998	3.744190	PATTERN-1	
JUNCTION-6782	94.815841000000006	4.131910	PATTERN-1	
JUNCTION-6783	60.0	2.685620	PATTERN-1	
JUNCTION-6784	66.364805000000004	1.273400	PATTERN-1	
JUNCTION-6785	67.115809999999996	0.875060	PATTERN-1	
JUNCTION-6786	88.134449000000004	1.782220	PATTERN-1	
JUNCTION-6787	85.0	1.356610	PATTERN-1	
JUNCTION-6788	92.469031999999999	3.046140	PATTERN-1	
JUNCTION-6789	90.0	1.563890	PATTERN-1	
JUNCTION-6790	92.536867000000001	2.103020	PATTERN-1	
JUNCTION-6791	87.008431000000002	5.074520	PATTERN-1	
JUNCTION-6792	107.959566	0.566370	PATTERN-1	
JUNCTION-6793	73.130482999999998	0.326220	PATTERN-1	
JUNCTION-6794	108.325118	0.966270	PATTERN-1	
JUNCTION-6795	60.0	0	PATTERN-1	
JUNCTION-6796	57.946829999999999	0.650260	PATTERN-1	
JUNCTION-6797	62.574582999999997	0	PATTERN-1	
JUNCTION-6798	63.120072999999998	0.631800	PATTERN-1	
JUNCTION-6799	120.167373	0.714260	PATTERN-1	
JUNCTION-6800	126.98785100000001	0.873200	PATTERN-1	
JUNCTION-6801	130.16472200000001	1.326120	PATTERN-1	
JUNCTION-6802	128.98920799999999	0	PATTERN-1	
JUNCTION-6803	125.0	0.010810	PATTERN-1	
JUNCTION-6804	127.01929	0.553740	PATTERN-1	
JUNCTION-6805	124.81327899999999	1.050850	PATTERN-1	
JUNCTION-6806	133.44158100000001	0.057430	PATTERN-1	
JUNCTION-6807	56.111775000000002	0.760280	PATTERN-1	
JUNCTION-6808	127.46952400000001	0.331580	PATTERN-1	
JUNCTION-6809	90.0	2.606000	PATTERN-1	
JUNCTION-6810	90.0	1.112810	PATTERN-1	
JUNCTION-6811	127.851348	4.190210	PATTERN-1	
JUNCTION-6812	132.5	0	PATTERN-1	
JUNCTION-6813	123.002261	3.344050	PATTERN-1	
JUNCTION-6814	114.651865	1.862030	PATTERN-1	
JUNCTION-6815	112.980782	1.419090	PATTERN-1	
JUNCTION-6816	82.855931999999996	1.725280	PATTERN-1	
JUNCTION-6817	76.991549000000006	3.574600	PATTERN-1	
JUNCTION-6818	50.0	2.873450	PATTERN-1	
JUNCTION-6819	88.386844999999994	3.036720	PATTERN-1	
JUNCTION-6820	81.172668000000002	3.972110	PATTERN-1	
JUNCTION-6821	72.886421999999996	0.834440	PATTERN-1	
JUNCTION-6822	73.880287999999993	0.171340	PATTERN-1	
JUNCTION-6823	73.901482000000001	2.425050	PATTERN-1	
JUNCTION-6824	72.902190000000004	1.548310	PATTERN-1	
JUNCTION-6825	71.172765999999996	1.272940	PATTERN-1	
JUNCTION-6826	73.496148000000005	0.817970	PATTERN-1	
JUNCTION-6827	72.5	0.609470	PATTERN-1	
JUNCTION-6828	52.5	0	PATTERN-1	
JUNCTION-6829	69.565241999999998	0.907110	PATTERN-1	
JUNCTION-6830	71.049834000000004	0	PATTERN-1	
JUNCTION-6831	53.148629999999997	1.457400	PATTERN-1	
JUNCTION-6832	53.794604999999997	5.047940	PATTERN-1	
JUNCTION-6833	51.523296000000002	3.202660	PATTERN-1	
JUNCTION-6834	40.0	0.366130	PATTERN-1	
JUNCTION-6835	81.608276000000004	1.443610	PATTERN-1	
JUNCTION-6836	77.748868000000002	0.976910	PATTERN-1	
JUNCTION-6837	83.621979999999994	1.235670	PATTERN-1	
JUNCTION-6838	48.285868999999998	1.613020	PATTERN-1	
JUNCTION-6839	41.794652999999997	0.754320	PATTERN-1	
JUNCTION-6840	82.412893999999994	1.891590	PATTERN-1	
JUNCTION-6841	72.268176999999994	0.460060	PATTERN-1	
JUNCTION-6842	63.207594999999998	0.828590	PATTERN-1	
JUNCTION-6843	83.442837999999995	0	PATTERN-1	
JUNCTION-6844	83.552092000000002	0	PATTERN-1	
JUNCTION-6845	82.90213	0.375700	PATTERN-1	
JUNCTION-6846	53.926693999999998	3.243730	PATTERN-1	
JUNCTION-6847	44.904966000000002	2.087080	PATTERN-1	
JUNCTION-6848	44.068384000000002	1.474160	PATTERN-1	
JUNCTION-6849	65.0	6.048020	PATTERN-1	
JUNCTION-6850	65.0	1.582480	PATTERN-1	
JUNCTION-6851	57.310234999999999	8.508070	PATTERN-1	
JUNCTION-6852	40.0	0.473680	PATTERN-1	
JUNCTION-6853	65.407126000000005	1.600680	PATTERN-1	
JUNCTION-6854	41.165269000000002	0	PATTERN-1	
JUNCTION-6855	40.0	0.002410	PATTERN-1	
JUNCTION-6856	41.649914000000003	0.553330	PATTERN-1	
JUNCTION-6857	56.957478000000002	1.138550	PATTERN-1	
JUNCTION-6858	55.682709000000003	1.336860	PATTERN-1	
JUNCTION-6859	62.038865999999999	2.244790	PATTERN-1	
JUNCTION-6860	66.212128000000007	0	PATTERN-1	
JUNCTION-6861	53.456701000000002	3.970650	PATTERN-1	
JUNCTION-6862	68.412381999999994	2.582740	PATTERN-1	
JUNCTION-6863	44.993197000000002	0.331320	PATTERN-1	
JUNCTION-6864	48.473494000000002	0	PATTERN-1	
JUNCTION-6865	44.084606999999998	0.538470	PATTERN-1	
JUNCTION-6866	52.277081000000003	0.444370	PATTERN-1	
JUNCTION-6867	56.977694	0	PATTERN-1	
JUNCTION-6868	60.0	2.415850	PATTERN-1	
JUNCTION-6869	60.0	0.941620	PATTERN-1	
JUNCTION-6870	54.868479999999998	2.406980	PATTERN-1	
JUNCTION-6871	61.014830000000003	0.417280	PATTERN-1	
JUNCTION-6872	57.998165	0.500040	PATTERN-1	
JUNCTION-6873	67.581988999999993	1.709950	PATTERN-1	
JUNCTION-6874	71.202906999999996	0	PATTERN-1	
JUNCTION-6875	63.394407999999999	1.925540	PATTERN-1	
JUNCTION-6876	56.683016000000002	1.137760	PATTERN-1	
JUNCTION-6877	52.5	4.128150	PATTERN-1	
JUNCTION-6878	48.742303999999997	0.335350	PATTERN-1	
JUNCTION-6879	71.535375000000002	0.092990	PATTERN-1	
JUNCTION-6880	59.806426999999999	1.977730	PATTERN-1	
JUNCTION-6881	55.797108999999999	0	PATTERN-1	
JUNCTION-6882	40.0	0	PATTERN-1	
JUNCTION-6883	39.261263999999997	1.063390	PATTERN-1	
JUNCTION-6884	67.744643999999994	3.489140	PATTERN-1	
JUNCTION-6885	77.451768999999999	0	PATTERN-1	
JUNCTION-6886	67.640332999999998	1.898220	PATTERN-1	
JUNCTION-6887	74.787914000000001	1.438800	PATTERN-1	
JUNCTION-6888	53.854804999999999	0.509990	PATTERN-1	
JUNCTION-6889	53.902262	0.269790	PATTERN-1	
JUNCTION-6890	50.0	5.389550	PATTERN-1	
JUNCTION-6891	58.658112000000003	4.842420	PATTERN-1	
JUNCTION-6892	52.614466999999998	2.017150	PATTERN-1	
JUNCTION-6893	40.0	0.308580	PATTERN-1	
JUNCTION-6894	47.184482000000003	2.416310	PATTERN-1	
JUNCTION-6895	44.638921000000003	0.701380	PATTERN-1	
JUNCTION-6896	66.765731000000002	0.436400	PATTERN-1	
JUNCTION-6897	42.081189000000002	0.213920	PATTERN-1	
JUNCTION-6898	43.852691	0.653150	PATTERN-1	
JUNCTION-6899	49.014304000000003	0	PATTERN-1	
JUNCTION-6900	52.863700000000001	0	PATTERN-1	
JUNCTION-6901	46.802996999999998	5.461410	PATTERN-1	
JUNCTION-6902	45.0	6.251920	PATTERN-1	
JUNCTION-6903	46.779440999999998	0	PATTERN-1	
JUNCTION-6904	40.0	4.775710	PATTERN-1	
JUNCTION-6905	40.0	4.880120	PATTERN-1	
JUNCTION-6906	40.0	4.390490	PATTERN-1	
JUNCTION-6907	68.415682000000004	0.738350	PATTERN-1	
JUNCTION-6908	40.0	4.674220	PATTERN-1	
JUNCTION-6909	40.0	7.117500	PATTERN-1	
JUNCTION-6910	40.0	4.524950	PATTERN-1	
JUNCTION-6911	35.732542000000002	1.685540	PATTERN-1	
JUNCTION-6912	48.483701000000003	3.044870	PATTERN-1	
JUNCTION-6913	50.0	7.057460	PATTERN-1	
JUNCTION-6914	56.129632000000001	0.997940	PATTERN-1	
JUNCTION-6915	56.363719000000003	0.492560	PATTERN-1	
JUNCTION-6916	55.805473999999997	0.228470	PATTERN-1	
JUNCTION-6917	55.344630000000002	0.970430	PATTERN-1	
JUNCTION-6918	74.120125000000002	3.079160	PATTERN-1	
JUNCTION-6919	58.687733999999999	0.934920	PATTERN-1	
JUNCTION-6920	85.0	0.040670	PATTERN-1	
JUNCTION-6921	73.894300999999999	1.650640	PATTERN-1	
JUNCTION-6922	57.052233999999999	3.003330	PATTERN-1	
JUNCTION-6923	55.0	0.904380	PATTERN-1	
JUNCTION-6924	50.0	0.531350	PATTERN-1	
JUNCTION-6925	50.0	0.329240	PATTERN-1	
JUNCTION-6926	50.0	1.092420	PATTERN-1	
JUNCTION-6927	50.0	0.342100	PATTERN-1	
JUNCTION-6928	47.958258000000001	0.902890	PATTERN-1	
JUNCTION-6929	74.905929	2.234640	PATTERN-1	
JUNCTION-6930	46.030889000000002	0.586600	PATTERN-1	
JUNCTION-6931	50.0	0.619130	PATTERN-1	
JUNCTION-6932	50.0	0.242990	PATTERN-1	
JUNCTION-6933	50.0	0.371720	PATTERN-1	
JUNCTION-6934	53.842523	0.486430	PATTERN-1	
JUNCTION-6935	54.118918000000001	0.442120	PATTERN-1	
